N,P,K,temperature,humidity,ph,rainfall,season_length,altitude,label
100.67,52.14,185.68,29.76,68.92,5.58,1490.39,255.3,17.73,banana
124.52,54.6,141.54,27.67,67.42,6.13,1617.99,365.0,14.19,sugarcane
83.39,36.34,47.5,18.77,58.98,6.54,283.5,138.89,361.81,wheat
39.44,18.79,69.75,22.13,56.76,8.04,342.8,311.32,495.35,olive
107.13,59.65,91.88,26.61,58.14,5.79,648.66,281.43,198.24,citrus
88.46,36.59,76.4,12.44,69.54,6.51,506.3,168.69,461.85,wheat
51.91,20.31,76.18,11.69,37.81,7.14,215.23,200.78,670.77,almond
85.27,43.16,38.43,10.45,64.52,7.03,573.45,111.24,420.18,wheat
54.63,21.26,41.76,14.03,34.57,7.5,424.02,232.69,407.8,almond
61.33,42.93,48.26,13.5,60.0,7.59,369.72,100.64,415.41,wheat
3.4,53.8,20.31,22.98,47.32,9.0,354.32,126.39,566.54,chickpea
34.31,25.56,71.67,16.76,33.23,8.22,605.82,268.58,506.34,almond
120.91,64.71,70.1,26.7,59.81,7.24,581.05,181.5,0.0,cotton
127.78,46.28,153.89,29.2,73.11,6.38,653.63,111.53,173.52,tomato
35.86,54.94,73.3,11.48,40.59,7.77,353.73,121.53,675.44,chickpea
69.51,40.73,122.81,20.67,51.41,6.25,687.46,175.39,331.78,grape
142.16,49.93,157.55,28.11,68.01,5.64,803.52,80.21,149.15,tomato
89.09,45.23,39.58,7.83,39.82,6.92,735.47,144.58,504.17,wheat
146.88,44.15,113.78,29.47,73.28,6.02,1626.98,362.81,0.0,sugarcane
42.48,30.8,62.1,19.2,37.27,7.39,401.13,206.98,433.16,almond
26.29,57.18,30.5,17.09,27.08,7.29,245.7,157.56,492.67,chickpea
48.79,14.19,101.33,18.53,35.44,7.91,340.18,238.54,449.07,fig
57.63,27.57,25.4,20.65,28.22,6.77,386.12,226.08,500.18,almond
82.51,25.87,36.87,14.2,58.17,7.25,405.82,107.08,422.02,wheat
24.28,53.32,50.42,16.31,47.01,7.65,331.95,102.33,681.03,chickpea
58.94,61.18,105.67,26.51,70.85,5.87,842.63,174.79,155.12,mango
22.41,32.17,59.49,17.1,55.57,7.76,385.28,119.59,263.64,lentil
163.56,57.13,139.18,30.67,83.06,6.21,1359.68,298.93,84.79,sugarcane
135.25,51.7,108.61,32.38,49.07,6.59,692.14,143.18,108.88,cotton
92.11,50.96,83.72,24.72,61.03,5.86,847.38,152.44,25.83,cotton
112.76,58.49,83.3,25.16,71.41,5.41,804.83,104.66,0.0,maize
84.35,34.46,102.65,32.12,47.41,5.33,964.43,132.71,186.66,mango
45.56,16.45,51.73,17.82,48.07,7.76,131.67,233.02,427.15,almond
20.13,61.81,39.96,18.47,44.8,6.55,235.81,99.49,570.32,lentil
58.15,38.63,131.15,16.6,69.32,6.88,249.61,172.02,334.93,grape
57.43,21.4,97.17,14.74,74.59,5.88,557.52,117.89,368.79,grape
39.43,15.34,69.7,17.51,49.74,7.6,489.14,192.27,480.95,almond
106.97,75.76,95.23,26.27,58.95,6.07,693.58,190.87,42.25,cotton
127.06,62.68,152.21,27.54,64.26,5.95,566.02,127.56,0.0,tomato
115.05,72.46,94.4,22.25,60.84,6.35,676.75,152.77,7.11,cotton
101.03,46.45,199.96,31.14,83.95,5.02,1508.04,322.99,0.0,banana
18.98,52.85,60.84,16.57,37.55,6.4,524.66,71.21,486.06,chickpea
100.05,71.62,249.27,30.06,89.93,5.33,1786.58,288.88,84.28,banana
99.44,31.29,58.8,17.77,84.78,6.5,944.9,314.44,133.31,citrus
11.14,36.98,52.09,20.72,41.43,7.21,364.78,88.86,500.57,lentil
55.39,29.78,75.25,15.73,56.4,5.77,677.59,155.59,223.83,grape
37.17,33.92,94.13,12.17,35.19,7.17,441.97,205.71,385.58,almond
116.98,85.05,177.81,23.78,79.69,6.28,1530.65,297.62,33.71,banana
122.08,49.54,66.83,22.57,67.64,7.01,721.68,100.55,185.96,maize
107.09,66.37,78.98,27.14,58.93,6.87,655.96,237.3,0.0,cotton
123.37,61.92,131.41,25.28,69.22,6.05,604.73,99.26,300.45,tomato
133.67,49.09,180.04,30.13,60.23,6.4,780.07,125.14,182.91,tomato
31.6,14.38,42.6,19.59,48.64,8.01,304.93,194.02,475.86,fig
44.89,49.04,44.77,16.87,32.8,7.69,545.53,152.24,639.41,chickpea
106.25,84.27,213.16,21.61,75.56,6.25,1586.51,289.7,0.0,banana
38.43,49.85,78.53,17.82,23.29,7.49,370.08,112.32,607.72,chickpea
159.16,70.82,104.27,31.36,69.71,5.94,1440.05,277.05,25.38,sugarcane
72.61,44.63,96.69,26.38,58.17,4.78,1107.3,167.09,369.99,mango
59.7,30.3,88.79,15.09,40.06,6.89,597.01,158.29,484.36,grape
119.72,46.01,23.5,23.04,77.7,5.65,1277.92,150.76,0.0,rice
130.58,48.5,118.91,31.04,93.03,6.7,1605.27,331.85,0.0,sugarcane
46.72,37.02,93.84,18.17,52.42,4.85,529.09,175.45,412.3,grape
23.77,27.28,60.97,18.56,56.87,7.92,398.38,177.1,409.51,olive
33.06,51.31,62.82,17.75,39.67,7.07,459.26,117.74,447.71,chickpea
90.03,41.11,97.58,21.87,65.19,6.18,912.18,315.14,49.3,citrus
38.17,29.07,36.99,14.69,47.13,7.64,608.71,239.98,368.82,olive
149.31,51.97,94.71,25.88,62.68,6.73,1005.51,75.25,210.32,maize
92.34,33.17,58.97,15.32,47.19,6.87,584.75,122.61,435.08,wheat
14.55,11.26,63.11,21.41,48.42,7.18,360.53,198.26,510.29,almond
90.57,33.81,106.31,16.43,68.4,6.31,686.53,163.38,132.39,grape
8.82,64.69,53.81,19.26,46.67,7.57,488.25,108.21,721.82,chickpea
153.19,60.7,121.75,27.45,76.17,5.66,1526.72,306.7,67.5,sugarcane
72.45,14.74,44.12,15.0,39.18,7.17,427.23,224.17,687.72,almond
122.05,52.54,142.89,21.84,56.74,6.39,549.15,148.2,71.35,tomato
60.86,55.46,139.9,25.89,42.39,6.42,1289.77,227.49,211.84,mango
146.59,67.87,160.9,31.57,84.27,6.12,1727.11,352.59,36.71,sugarcane
130.02,45.47,69.44,25.79,55.5,6.26,734.4,137.19,34.88,cotton
113.59,43.87,77.11,21.21,64.05,6.55,943.87,124.05,420.76,maize
40.4,40.16,51.21,10.02,38.05,7.25,372.63,109.71,460.54,lentil
104.97,44.81,146.44,25.09,65.72,6.07,946.49,111.61,131.86,maize
34.9,19.83,68.74,18.55,32.81,7.09,668.91,263.63,604.4,almond
33.96,41.65,124.64,11.57,58.99,6.73,444.95,229.85,247.16,grape
62.58,14.38,29.86,19.34,45.02,7.89,286.58,203.59,589.55,fig
142.04,53.66,131.96,32.78,75.79,5.6,1562.99,309.52,0.0,sugarcane
128.86,46.35,170.25,23.92,77.16,6.76,627.06,114.42,13.23,tomato
72.76,35.17,92.43,12.01,49.79,6.3,419.25,152.29,325.1,grape
12.03,16.21,33.05,23.58,35.96,7.49,408.34,170.75,406.76,fig
162.65,61.43,124.59,32.32,89.12,6.27,1673.75,357.64,75.1,sugarcane
32.34,58.09,63.71,15.29,39.62,6.3,326.83,107.52,370.05,lentil
135.54,51.94,125.26,17.39,66.25,5.24,707.13,150.74,165.03,tomato
21.62,55.32,44.99,17.58,39.15,7.13,526.18,108.78,538.83,chickpea
139.55,31.02,152.39,26.17,59.25,5.98,867.6,116.16,69.91,tomato
19.47,17.26,22.47,20.09,48.44,7.64,629.65,246.27,532.79,fig
129.95,60.52,151.53,27.36,77.89,6.86,1353.24,297.16,101.4,sugarcane
145.17,51.12,158.16,34.11,87.93,6.08,1649.85,346.41,186.33,sugarcane
108.18,50.81,150.45,26.98,65.71,6.68,872.53,138.86,147.76,tomato
116.11,57.72,33.84,21.99,67.07,5.84,1280.18,162.74,0.15,rice
61.51,39.35,82.55,18.73,49.52,6.45,630.25,152.18,228.86,grape
127.02,39.88,155.45,33.29,77.21,6.21,1510.4,266.69,0.0,sugarcane
112.17,60.63,57.51,26.4,52.1,6.35,735.87,111.9,317.98,cotton
64.44,22.74,92.47,19.46,64.72,6.83,882.27,292.79,212.43,citrus
104.56,41.81,48.99,24.84,85.18,6.78,1267.67,106.9,15.57,rice
27.57,12.58,0.0,21.88,52.53,7.3,234.65,195.72,384.81,fig
76.54,51.18,94.11,17.13,64.92,5.56,571.49,223.29,176.69,grape
70.33,33.0,92.02,30.24,38.19,5.27,831.64,148.31,340.45,mango
44.33,10.58,44.19,13.69,33.44,7.75,348.37,254.47,523.38,olive
28.54,16.06,42.73,20.69,33.72,6.7,356.69,218.34,641.87,fig
104.57,75.0,174.78,25.82,79.89,6.42,1772.2,276.3,147.76,banana
89.83,41.29,98.94,29.74,45.53,6.28,880.48,126.1,71.64,mango
26.36,22.45,50.4,18.34,55.1,7.66,400.39,248.64,323.41,olive
104.1,37.78,36.08,28.17,86.47,5.17,1592.15,135.99,106.34,rice
130.56,62.42,63.24,25.2,57.29,6.5,521.87,126.72,42.54,cotton
117.95,64.05,45.12,31.66,87.66,6.26,1294.6,92.8,110.25,rice
52.35,23.12,130.76,15.9,63.75,6.07,663.07,182.87,246.72,grape
44.28,54.17,24.37,18.75,43.96,8.0,560.64,142.83,586.92,chickpea
123.59,54.83,134.66,28.32,61.44,5.7,691.58,93.76,0.0,tomato
127.21,56.32,46.05,23.05,61.54,7.18,856.24,114.85,146.78,maize
28.34,18.21,81.4,20.01,55.37,7.66,268.15,259.83,273.15,olive
85.57,74.49,197.31,28.08,82.94,4.95,1602.21,252.42,67.72,banana
95.4,20.04,98.15,23.29,60.14,7.31,746.28,279.37,0.0,citrus
124.97,49.88,94.76,32.13,76.39,6.75,1525.23,358.93,23.18,sugarcane
11.13,0.0,106.77,15.69,31.24,7.87,323.13,258.96,433.16,fig
33.48,42.81,31.17,13.1,51.95,7.88,422.71,109.5,420.46,lentil
84.35,91.33,229.04,31.29,72.8,6.01,1714.11,276.59,0.0,banana
104.93,71.06,231.91,28.87,87.79,5.23,1645.4,242.21,158.05,banana
74.21,25.05,136.17,33.84,68.05,5.98,1040.8,133.61,147.65,mango
161.59,66.14,137.08,30.05,73.12,6.4,1658.06,326.72,2.15,sugarcane
123.83,76.07,197.8,28.82,75.28,5.19,1736.59,335.75,0.0,banana
35.36,45.61,128.8,14.56,63.52,6.15,729.01,190.44,304.94,grape
179.56,66.16,109.9,32.87,91.11,6.14,1394.45,360.22,70.97,sugarcane
1.46,35.95,33.53,12.89,55.88,7.59,238.22,115.85,606.75,lentil
13.85,58.23,41.3,13.66,53.84,7.97,465.16,51.16,688.79,chickpea
118.41,52.52,56.68,30.21,84.07,7.2,1460.01,172.63,85.87,rice
126.8,40.83,156.26,23.65,67.48,6.26,506.66,134.81,0.0,tomato
67.62,66.74,213.59,32.16,79.39,5.7,1609.83,302.69,79.49,banana
0.0,73.27,21.17,19.43,36.3,8.2,334.51,113.72,540.61,chickpea
74.95,36.22,99.99,19.78,78.92,7.24,594.31,341.57,0.0,citrus
123.77,57.16,133.47,24.61,78.09,5.91,1533.94,340.71,112.42,sugarcane
68.16,30.08,131.16,15.59,56.5,5.67,669.61,165.86,534.5,grape
62.8,36.94,37.35,18.11,55.09,7.61,223.03,308.7,502.71,almond
73.51,60.54,56.07,26.4,79.1,5.32,1196.77,137.84,0.0,rice
91.37,75.65,203.04,31.93,76.23,6.33,1477.95,303.33,63.05,banana
86.41,48.18,16.45,14.72,43.75,7.03,595.05,143.8,447.48,wheat
78.51,58.9,75.71,11.16,45.62,6.44,352.35,141.07,436.73,wheat
77.3,54.53,64.76,20.73,47.5,7.31,440.84,48.37,509.83,wheat
126.43,41.58,65.96,27.59,54.96,6.94,777.57,180.48,211.47,cotton
87.48,50.06,0.0,15.52,46.0,6.62,239.89,113.01,259.13,wheat
106.51,62.87,226.74,27.27,79.88,5.61,1615.89,273.73,0.0,banana
22.31,44.79,87.41,17.45,42.89,7.18,285.48,263.43,536.78,almond
123.99,90.23,212.52,29.36,70.74,5.65,1591.52,292.89,0.0,banana
127.25,26.48,143.02,28.58,74.27,5.81,1640.55,287.59,14.45,sugarcane
79.69,49.52,35.95,11.8,71.33,7.39,288.31,83.51,435.96,wheat
7.7,55.11,82.25,13.85,52.23,7.52,524.74,119.26,443.59,lentil
28.1,19.08,59.1,22.76,53.75,6.91,367.02,225.53,268.01,fig
147.59,58.68,168.04,23.14,58.07,6.95,737.31,126.51,96.11,tomato
80.32,45.94,81.02,13.3,77.97,6.56,618.82,318.47,54.74,citrus
25.44,6.06,30.69,22.89,56.25,7.91,483.86,240.81,213.49,olive
16.11,7.94,77.78,21.32,50.24,7.72,291.57,216.3,365.54,fig
59.69,18.77,105.38,16.25,58.11,6.6,497.45,184.42,269.77,grape
61.72,13.22,20.44,16.56,58.18,7.36,386.57,234.75,698.5,almond
2.59,67.86,81.34,16.89,22.72,7.65,455.42,127.49,546.4,chickpea
113.75,46.44,79.14,29.66,69.08,6.28,894.35,143.44,103.94,maize
117.42,83.82,199.16,34.98,78.71,5.72,1594.15,328.76,144.95,banana
130.88,59.69,73.64,25.85,61.72,7.05,602.91,94.16,177.26,maize
134.23,41.38,127.75,30.19,78.99,5.9,1533.39,293.98,0.0,sugarcane
84.93,76.61,192.92,24.82,89.2,5.61,1557.93,276.75,174.1,banana
93.18,46.83,84.01,27.19,95.69,5.48,1214.77,154.97,30.13,rice
138.63,65.41,170.33,24.03,73.11,6.3,645.5,155.15,213.76,tomato
100.85,41.36,62.96,26.29,65.46,5.37,1401.9,133.01,0.0,rice
48.89,25.78,67.55,22.54,44.33,7.95,627.27,281.77,630.54,olive
138.32,71.44,104.15,28.58,56.62,7.16,733.63,188.95,263.74,cotton
25.55,62.56,19.99,16.72,26.64,7.62,517.91,160.91,715.98,chickpea
120.99,47.1,87.1,17.09,57.33,5.47,612.05,87.24,96.65,maize
49.17,19.51,82.02,22.97,57.57,7.14,359.85,182.75,467.37,fig
53.95,25.44,144.37,13.05,43.42,6.34,703.82,205.24,507.84,grape
36.96,24.85,73.43,21.31,38.94,7.35,410.24,233.72,391.42,almond
62.02,46.05,134.21,27.61,52.19,4.94,1029.76,194.06,373.0,mango
145.19,69.27,105.27,30.38,81.63,6.47,1621.83,350.95,0.0,sugarcane
60.45,47.95,111.25,31.53,33.86,5.2,1073.89,132.84,19.49,mango
111.39,32.91,50.6,28.25,82.74,5.59,1597.87,123.51,37.15,rice
106.01,53.89,63.33,18.43,69.63,6.72,740.21,139.91,170.17,maize
77.2,46.01,133.63,28.99,51.79,6.11,1072.01,176.52,84.08,mango
132.26,49.01,115.0,28.49,86.37,6.35,1425.36,315.46,0.0,sugarcane
26.89,60.14,40.79,12.44,32.44,7.94,563.42,143.74,673.45,chickpea
31.29,17.63,49.69,15.31,61.62,7.42,518.88,199.43,494.22,olive
74.74,34.56,122.9,18.61,52.31,6.42,712.23,243.61,127.78,citrus
10.96,50.24,10.8,12.45,49.84,6.91,428.21,126.75,572.0,lentil
118.13,77.93,234.08,33.43,89.34,6.67,1531.52,286.01,305.63,banana
37.95,33.26,60.22,14.8,52.88,6.03,185.39,120.8,653.95,lentil
14.87,11.65,42.39,23.12,39.97,6.73,407.0,264.86,319.43,fig
141.47,63.03,70.45,24.94,65.25,5.96,675.47,228.19,75.98,cotton
29.22,21.96,35.92,16.87,53.45,7.78,602.4,241.97,262.26,olive
17.24,49.75,49.66,10.7,56.32,6.84,261.89,104.55,525.3,lentil
32.14,30.52,68.7,14.0,29.47,7.01,441.1,177.85,502.49,almond
98.18,77.16,218.15,23.7,77.23,5.44,1597.51,291.63,39.34,banana
114.76,61.28,133.7,28.79,60.13,5.36,494.89,138.42,179.87,tomato
82.78,44.17,109.94,37.17,53.45,5.68,1061.76,115.65,219.35,mango
25.15,15.89,41.58,22.51,46.67,7.06,355.17,206.71,372.75,fig
25.1,14.47,60.03,15.47,35.08,6.88,585.28,184.65,483.12,almond
35.21,19.68,30.98,19.02,49.48,8.11,327.69,275.6,344.41,olive
74.03,50.12,59.36,12.19,42.29,7.47,563.03,162.93,439.43,wheat
111.54,29.39,56.73,21.14,55.92,6.59,623.26,325.88,169.28,citrus
35.88,4.17,62.07,19.72,57.44,7.21,503.44,214.82,350.04,fig
64.79,27.87,77.94,27.78,58.29,5.66,959.93,180.55,119.77,mango
121.77,48.52,129.36,19.24,67.2,5.44,664.72,105.2,74.03,tomato
74.22,37.48,83.67,21.31,48.27,6.58,670.14,213.65,374.33,grape
28.88,15.19,46.02,19.15,47.43,7.95,564.87,178.37,381.83,olive
16.24,47.59,90.97,12.27,44.59,7.57,483.84,101.14,416.23,lentil
107.63,66.04,54.16,24.13,65.26,6.66,996.17,258.28,171.98,citrus
34.26,16.71,61.5,17.16,45.55,7.78,403.65,228.11,309.33,olive
81.19,47.54,32.67,17.43,53.84,6.57,538.22,140.11,233.58,wheat
33.97,25.69,83.21,20.29,35.89,6.31,354.52,216.82,466.63,fig
141.99,82.77,137.61,29.27,95.77,6.3,1747.52,354.96,0.0,sugarcane
30.18,45.46,52.67,9.79,47.74,7.7,413.0,149.66,479.98,lentil
142.12,47.45,79.11,25.56,54.26,6.54,621.81,129.02,0.0,maize
35.38,37.75,46.48,18.77,27.63,7.58,527.89,210.71,369.89,almond
42.68,33.31,28.75,20.31,49.18,7.95,455.04,219.72,462.65,fig
62.71,34.65,115.12,18.08,68.08,6.74,564.75,153.03,334.39,grape
128.65,45.4,134.48,23.84,81.3,5.48,1591.79,356.51,0.0,sugarcane
36.25,11.07,70.04,17.73,44.34,7.39,370.96,176.67,511.05,fig
23.62,41.14,65.96,16.72,43.04,7.26,349.93,82.03,387.51,lentil
119.71,60.23,97.86,24.2,51.63,6.45,843.06,186.37,63.98,cotton
24.45,9.57,73.05,19.05,54.0,7.44,529.63,229.09,334.48,olive
151.33,53.11,135.7,29.02,89.34,6.56,1593.52,353.69,0.0,sugarcane
81.29,51.95,131.66,24.4,58.01,6.44,650.0,292.41,135.17,citrus
52.26,24.22,104.57,22.78,54.89,6.89,717.58,180.73,324.85,grape
76.42,34.91,57.98,16.01,47.17,6.4,481.81,98.38,446.64,wheat
147.02,57.67,122.84,28.33,69.78,7.06,1526.89,327.94,69.69,sugarcane
128.16,51.61,150.41,34.67,87.17,6.56,1497.57,311.66,23.82,sugarcane
62.68,38.97,53.62,27.83,53.79,7.16,254.4,253.48,613.93,almond
82.67,48.03,78.86,25.04,78.78,6.66,919.99,228.42,254.92,citrus
88.57,34.09,42.64,18.13,44.47,6.91,641.96,138.23,450.62,wheat
10.12,29.2,61.75,14.93,52.68,7.59,426.11,96.46,378.86,lentil
11.27,50.24,63.47,12.48,48.98,6.69,204.36,106.0,540.73,lentil
117.14,52.92,120.74,29.27,58.99,5.56,898.44,145.67,241.76,maize
96.01,34.8,152.95,23.23,68.67,6.57,610.7,80.4,115.27,tomato
90.4,53.01,69.88,24.98,52.47,6.34,673.49,152.69,113.01,maize
140.1,52.96,94.77,30.8,68.61,6.47,802.32,131.67,198.89,cotton
117.35,53.24,68.26,34.57,54.66,7.02,614.88,178.25,19.48,cotton
137.85,70.19,120.71,28.51,67.14,6.9,1814.36,365.0,73.76,sugarcane
54.03,23.91,26.85,18.28,39.41,8.47,522.26,215.15,411.83,almond
140.26,50.44,87.8,23.26,71.07,6.18,704.25,107.9,146.78,maize
114.22,58.98,28.97,24.89,63.43,6.52,717.21,124.87,69.01,maize
109.74,43.94,75.86,26.1,87.2,5.95,1605.21,176.57,0.0,rice
38.29,40.31,62.89,19.66,62.6,7.56,640.72,246.94,297.97,olive
148.12,49.9,127.79,30.99,79.4,5.95,1470.2,365.0,0.0,sugarcane
67.98,16.58,129.88,18.42,65.23,6.37,384.56,246.29,72.21,grape
122.95,74.72,208.81,26.46,83.75,5.65,1517.78,296.41,27.78,banana
27.57,8.27,39.95,23.55,50.9,7.18,508.44,232.76,389.3,fig
51.51,19.87,19.52,18.44,73.49,7.09,342.87,197.62,481.76,fig
40.03,71.4,58.41,16.01,42.45,7.1,421.31,61.54,672.92,chickpea
62.41,51.54,88.0,15.72,58.64,7.65,552.82,105.28,359.32,wheat
106.49,39.53,13.02,25.38,63.04,6.36,861.51,165.27,335.06,maize
112.4,51.77,150.44,23.67,51.46,5.69,472.43,60.51,102.55,tomato
142.23,66.25,150.44,30.21,80.28,5.71,1674.62,292.12,0.0,sugarcane
60.68,21.73,70.54,19.39,56.12,7.02,455.9,287.07,543.9,almond
47.48,41.84,41.65,8.95,39.56,5.8,346.04,85.42,469.58,lentil
23.45,20.68,52.08,16.7,48.2,7.5,266.09,215.12,591.52,almond
31.7,14.51,55.01,22.6,57.07,7.1,665.84,240.29,310.26,olive
0.0,43.26,50.81,11.15,47.0,7.04,401.7,80.3,641.11,lentil
94.78,71.89,98.77,16.44,61.14,6.49,794.7,308.6,0.0,citrus
107.0,72.38,87.84,28.34,52.91,6.63,751.62,194.34,77.25,cotton
96.76,47.13,54.09,24.54,99.28,5.75,1246.19,126.4,0.0,rice
9.62,45.92,49.58,13.91,60.89,6.49,315.89,93.13,462.2,lentil
139.69,65.81,177.36,24.9,52.22,5.73,859.82,140.11,124.1,tomato
7.64,66.43,60.15,14.72,43.92,7.04,602.99,30.0,483.19,chickpea
166.58,50.43,66.93,22.78,61.78,5.32,734.74,127.52,287.75,maize
22.66,2.92,40.76,21.96,48.63,7.4,459.88,252.0,401.43,fig
61.94,20.13,153.16,15.49,57.78,6.57,633.36,138.53,238.59,grape
52.83,9.94,50.88,18.41,59.74,7.76,284.72,241.97,315.15,olive
13.77,18.89,76.75,17.26,33.28,7.64,432.91,253.66,313.6,fig
100.76,38.44,45.97,20.37,84.17,5.76,1420.11,109.92,46.0,rice
42.44,3.69,73.35,22.66,61.34,6.72,518.47,214.09,531.23,fig
23.35,0.0,42.71,20.87,57.41,7.66,688.87,237.47,499.24,fig
143.54,45.35,101.67,28.66,95.17,5.52,1512.24,321.64,183.18,sugarcane
14.63,50.88,31.61,16.91,58.06,7.13,583.15,144.56,441.01,lentil
79.88,48.91,92.48,29.88,47.02,6.33,507.52,171.22,0.0,cotton
26.42,12.93,47.61,21.11,45.05,6.82,523.33,219.8,507.68,fig
94.25,42.37,59.92,23.4,58.87,6.64,810.25,323.88,105.41,citrus
98.59,34.96,92.77,26.24,62.62,5.96,634.35,147.87,245.32,maize
100.29,43.86,101.42,20.2,54.64,6.66,888.1,125.27,141.59,maize
107.38,63.34,153.62,26.02,82.26,5.91,1552.77,293.96,101.67,banana
7.26,52.16,28.08,14.88,44.67,7.14,455.09,119.66,450.17,chickpea
49.03,51.42,70.79,11.15,47.38,7.03,639.78,134.33,517.54,chickpea
63.75,32.47,52.11,22.39,67.15,6.32,804.12,282.95,227.47,citrus
93.21,46.77,98.79,22.62,65.0,6.36,824.62,283.94,187.43,citrus
99.0,74.18,182.55,33.79,84.32,6.47,1454.8,296.13,0.0,banana
38.71,43.35,81.29,32.18,48.14,6.56,648.21,161.46,269.1,mango
18.75,52.03,66.47,23.06,38.36,7.01,567.92,63.98,529.41,chickpea
167.22,57.3,130.64,32.31,90.03,5.57,1456.27,347.8,11.38,sugarcane
85.9,32.14,68.41,11.63,49.2,7.11,801.87,94.74,254.72,wheat
35.86,41.55,87.53,17.54,34.54,7.15,330.39,292.14,420.96,almond
41.55,31.61,135.09,17.42,69.9,6.58,624.82,203.91,94.05,grape
143.44,57.13,132.37,28.54,77.36,6.92,1685.34,335.94,0.0,sugarcane
77.95,32.78,118.41,30.72,65.05,5.52,1060.83,141.59,149.95,mango
121.33,32.77,161.14,20.32,69.77,5.9,659.98,130.84,143.86,tomato
66.41,24.12,75.91,31.64,52.34,5.84,720.5,138.1,150.33,mango
110.02,70.66,220.94,28.41,73.6,6.53,1703.16,277.55,0.0,banana
92.29,19.53,134.15,15.79,75.89,6.3,688.92,228.3,307.78,grape
3.42,73.22,71.41,21.2,46.05,7.12,490.01,62.24,541.46,chickpea
73.38,27.65,80.4,19.75,73.04,5.47,795.6,289.48,115.6,citrus
133.28,43.35,162.58,31.34,89.94,6.39,1519.0,290.13,0.0,sugarcane
107.63,26.24,75.24,27.26,77.43,5.1,1468.13,157.01,0.0,rice
46.99,55.85,69.45,31.37,47.94,5.98,907.75,167.31,146.85,mango
8.77,69.88,90.76,9.43,44.49,6.98,439.61,140.96,531.97,lentil
80.31,50.82,41.34,18.44,61.13,6.36,527.03,178.04,281.83,wheat
101.03,53.27,58.08,26.32,67.41,6.5,651.91,124.76,120.56,maize
126.4,30.55,73.33,27.55,100.0,6.05,1564.54,110.67,68.85,rice
128.1,35.99,48.01,28.23,83.46,6.55,1589.78,132.71,67.11,rice
35.2,14.82,36.45,23.4,33.71,7.86,515.36,198.91,351.45,fig
24.2,26.84,79.66,12.85,48.68,8.14,430.03,213.35,458.91,olive
68.45,57.97,32.0,22.21,68.4,6.78,927.04,273.13,0.0,citrus
28.22,29.24,82.8,20.52,63.03,8.43,518.52,200.36,410.7,olive
142.45,58.9,181.52,21.88,61.94,5.18,706.42,191.55,18.36,tomato
14.81,14.71,76.25,14.28,39.85,7.29,362.82,239.92,472.59,almond
47.24,6.58,62.22,18.9,53.76,6.81,258.6,173.53,381.09,fig
114.72,50.63,81.87,26.44,54.18,6.37,895.7,124.75,122.37,maize
9.59,46.68,37.55,13.99,45.58,7.03,127.97,154.1,550.25,lentil
50.1,46.23,138.78,11.15,61.08,6.42,665.46,209.93,322.67,grape
119.34,51.98,172.14,24.25,83.86,5.97,785.33,100.47,0.0,tomato
21.87,17.48,19.75,23.37,45.35,7.13,427.41,224.76,433.02,fig
76.97,47.8,51.1,15.11,49.03,7.02,733.5,88.3,263.46,wheat
113.58,60.06,63.74,29.09,68.46,6.12,841.4,181.21,1.67,maize
99.17,45.18,66.97,25.73,69.34,5.53,1320.54,170.44,101.09,rice
5.62,57.06,62.43,18.78,50.44,6.23,370.32,119.97,580.8,lentil
55.82,39.35,60.86,16.1,55.21,6.3,520.2,133.72,244.62,grape
156.53,66.18,121.55,27.76,84.26,6.49,1665.59,355.66,131.51,sugarcane
73.93,37.67,102.17,14.75,53.94,7.41,567.89,187.24,355.77,grape
137.26,68.2,65.04,30.57,62.13,6.57,834.61,155.46,232.6,cotton
100.24,45.54,172.62,24.23,72.16,5.47,734.04,164.52,125.42,tomato
108.5,57.58,149.36,26.68,68.78,5.28,861.94,76.74,67.83,tomato
35.07,33.78,65.97,18.57,27.43,7.12,386.42,161.98,504.63,almond
77.63,75.07,242.86,28.04,86.89,5.42,1741.82,282.72,37.19,banana
147.59,52.63,108.44,28.68,86.5,5.68,1295.51,352.19,100.04,sugarcane
105.24,63.47,164.65,29.39,76.36,6.26,1525.4,257.78,151.86,banana
91.98,60.47,30.82,26.86,91.6,5.58,1468.42,161.62,0.0,rice
58.67,18.65,122.94,12.55,58.73,7.06,829.95,199.34,267.15,grape
150.02,46.66,170.84,22.78,51.02,6.61,828.46,165.08,0.0,tomato
104.41,29.19,121.71,23.67,63.64,6.17,737.94,125.84,144.42,maize
66.55,38.85,144.78,13.39,59.69,6.61,680.74,216.32,108.92,grape
104.9,41.89,65.58,28.96,53.19,7.55,535.37,174.22,4.34,cotton
96.9,91.02,156.67,24.57,80.65,6.45,1616.04,300.23,0.0,banana
107.46,58.1,88.64,25.05,53.32,6.28,475.35,170.27,18.99,cotton
5.6,3.36,43.8,19.51,50.23,7.26,276.6,202.03,239.64,olive
38.53,1.85,87.21,16.5,42.58,7.27,406.98,165.41,381.64,olive
18.51,51.36,41.72,15.57,57.65,6.83,473.48,53.95,489.09,lentil
54.62,42.44,70.97,12.3,55.58,5.84,644.03,189.69,395.63,wheat
40.99,26.47,24.22,12.6,54.86,7.8,514.17,240.0,347.16,olive
97.1,37.12,124.25,29.12,42.47,4.9,930.3,147.0,393.51,mango
