Country/Region,Commodity,Season,Area Harvested,Closing Stocks,Crush,Domestic Supply,Domestic Utilization,Exports (ITY),Exports (NMY),Extraction Rate,Feed Use,Food Use,Imports (ITY),Imports (NMY),Industrial Use,Opening Stocks,Other Uses,Per Capita Food Use,Production,Production Paddy,Residual,Seeds,Stocks to Use Ratio,Supply,Total Supply,Total Utilization,Trade,Yield,Next_Year_Production
Canada,Rice,2022/23,0.0,0.06,0.0,0.03,0.475438,0.0,0.0,0.0,0.0,0.463438,0.783111,0.505438,0.0,0.03,0.012,11.9,0.0,0.0,0.0,0.0,11.254691799643975,0.0,0.535438,0.535438,0.0,0.0,0.0
Canada,Rice,2023/24,0.0,0.31,0.0,0.06,0.533111,0.0,0.0,0.0,0.0,0.503111,0.443,0.783111,0.0,0.06,0.03,12.8,0.0,0.0,0.0,0.0,56.057866184448464,0.0,0.843111,0.843111,0.0,0.0,0.0
Canada,Rice,2024/25,0.0,0.2,0.0,0.31,0.553,0.0,0.0,0.0,0.0,0.531,0.51157,0.443,0.0,0.31,0.022,13.4,0.0,0.0,0.0,0.0,35.30013943555077,0.0,0.753,0.753,0.0,0.0,0.0
Canada,Rice,2025/26,0.0,0.145,0.0,0.2,0.56657,0.0,0.0,0.0,0.0,0.54457,0.54,0.51157,0.0,0.2,0.022,13.6,0.0,0.0,0.0,0.0,24.387103249187373,0.0,0.71157,0.71157,0.0,0.0,0.0
Canada,Soybean,2000/01,1.061,0.185,0.0,2.952,2.473,0.752,0.725,0.0,0.0,0.0,0.421,0.431,0.0,0.252,0.0,0.0,2.7,0.0,0.0,0.0,7.480793,0.0,3.383,3.383,0.0,2.545,1.635
Canada,Soybean,2001/02,1.069,0.172,0.0,1.82,2.129,0.43,0.501,0.0,0.0,0.0,0.982,0.982,0.0,0.185,0.0,0.0,1.635,0.0,0.0,0.0,8.07891,0.0,2.802,2.802,0.0,1.529,2.336
Canada,Soybean,2002/03,1.024,0.145,0.0,2.508,2.291,0.619,0.723,0.0,0.0,0.0,0.679,0.651,0.0,0.172,0.0,0.0,2.336,0.0,0.0,0.0,6.329114,0.0,3.159,3.159,0.0,2.281,2.268
Canada,Soybean,2003/04,1.047,0.14,0.0,2.413,1.946,0.887,0.913,0.0,0.0,0.0,0.594,0.586,0.0,0.145,0.0,0.0,2.268,0.0,0.0,0.0,7.194245,0.0,2.999,2.999,0.0,2.166,3.048
Canada,Soybean,2004/05,1.229,0.27,1.65,3.188,2.189,1.01,1.122,0.0,0.46,0.0,0.375,0.393,0.0,0.14,0.0,0.0,3.048,0.0,0.0,0.0,12.334399,0.0,3.581,3.581,0.0,2.48,3.161
Canada,Soybean,2005/06,1.169,0.495,1.49,3.431,1.96,1.373,1.315,0.0,0.33,0.0,0.37,0.339,0.0,0.27,0.0,0.0,3.161,0.0,0.0,0.0,25.255102,0.0,3.77,3.77,0.0,2.704,3.466
Canada,Soybean,2006/07,1.201,0.47,1.52,3.961,1.991,1.741,1.741,0.0,0.34,0.0,0.28,0.241,0.0,0.495,0.0,0.0,3.466,0.0,0.0,0.0,23.606228,0.0,4.202,4.202,0.0,2.886,2.696
Canada,Soybean,2007/08,1.172,0.122,1.32,3.166,1.685,1.7,1.696,0.0,0.21,0.0,0.33,0.337,0.0,0.47,0.0,0.0,2.696,0.0,0.0,0.0,7.240356,0.0,3.503,3.503,0.0,2.3,3.336
Canada,Soybean,2008/09,1.195,0.22,1.18,3.458,1.705,1.94,1.888,0.0,0.28,0.0,0.33,0.355,0.0,0.122,0.0,0.0,3.336,0.0,0.0,0.0,12.903226,0.0,3.813,3.813,0.0,2.792,3.507
Canada,Soybean,2009/10,1.382,0.3,1.2,3.727,1.687,2.05,2.111,0.0,0.2,0.0,0.39,0.371,0.0,0.22,0.0,0.0,3.507,0.0,0.0,0.0,17.783047,0.0,4.098,4.098,0.0,2.538,4.445
Canada,Soybean,2010/11,1.506,0.297,1.37,4.745,1.961,2.7,2.753,0.0,0.21,0.0,0.265,0.266,0.0,0.3,0.0,0.0,4.445,0.0,0.0,0.0,15.145334,0.0,5.011,5.011,0.0,2.952,4.298
Canada,Soybean,2011/12,1.551,0.231,1.41,4.595,1.855,2.75,2.741,0.0,0.17,0.0,0.232,0.232,0.0,0.297,0.0,0.0,4.298,0.0,0.0,0.0,12.45283,0.0,4.827,4.827,0.0,2.771,5.086
Canada,Soybean,2012/13,1.678,0.156,1.54,5.317,2.087,3.3,3.332,0.0,0.31,0.0,0.258,0.258,0.0,0.231,0.0,0.0,5.086,0.0,0.0,0.0,7.474844,0.0,5.575,5.575,0.0,3.031,5.359
Canada,Soybean,2013/14,1.86,0.246,1.96,5.515,2.185,3.425,3.427,0.0,0.29,0.0,0.343,0.343,0.0,0.156,0.0,0.0,5.359,0.0,0.0,0.0,11.258581,0.0,5.858,5.858,0.0,2.881,6.049
Canada,Soybean,2014/15,2.235,0.471,1.78,6.295,2.141,4.014,4.014,0.0,0.33,0.0,0.331,0.331,0.0,0.246,0.0,0.0,6.049,0.0,0.0,0.0,21.999066,0.0,6.626,6.626,0.0,2.706,6.459
Canada,Soybean,2015/16,2.225,0.38,2.0,6.93,2.55,4.319,4.319,0.0,0.52,0.0,0.316,0.319,0.0,0.471,0.0,0.0,6.459,0.0,0.0,0.0,14.901961,0.0,7.249,7.249,0.0,2.903,6.597
Canada,Soybean,2016/17,2.209,0.355,1.9,6.977,2.686,4.404,4.418,0.0,0.5,0.0,0.35,0.482,0.0,0.38,0.0,0.0,6.597,0.0,0.0,0.0,13.216679,0.0,7.459,7.459,0.0,2.986,7.717
Canada,Soybean,2017/18,2.935,0.651,2.1,8.072,3.026,5.023,4.929,0.0,0.55,0.0,0.534,0.534,0.0,0.355,0.0,0.0,7.717,0.0,0.0,0.0,21.513549,0.0,8.606,8.606,0.0,2.629,7.417
Canada,Soybean,2018/19,2.54,0.7,2.05,8.068,2.859,5.61,5.64,0.0,0.6,0.0,1.131,1.131,0.0,0.651,0.0,0.0,7.417,0.0,0.0,0.0,24.484085,0.0,9.199,9.199,0.0,2.92,6.145
Canada,Soybean,2019/20,2.271,0.621,2.0,6.845,2.889,3.645,3.577,0.0,0.8,0.0,0.25,0.242,0.0,0.7,0.0,0.0,6.145,0.0,0.0,0.0,21.495327,0.0,7.087,7.087,0.0,2.706,6.359
Canada,Soybean,2020/21,2.041,0.294,1.8,6.98,2.557,4.571,4.661,0.0,0.6,0.0,0.532,0.532,0.0,0.621,0.0,0.0,6.359,0.0,0.0,0.0,11.497849,0.0,7.512,7.512,0.0,3.116,6.224
Canada,Soybean,2021/22,2.134,0.287,2.04,6.518,2.527,4.268,4.256,0.0,0.5,0.0,0.552,0.552,0.0,0.294,0.0,0.0,6.224,0.0,0.0,0.0,11.357341,0.0,7.07,7.07,0.0,2.917,6.543
Canada,Soybean,2022/23,2.118,0.372,2.28,6.83,2.721,4.22,4.22,0.0,0.2,0.0,0.483,0.483,0.0,0.287,0.0,0.0,6.543,0.0,0.0,0.0,13.671444,0.0,7.313,7.313,0.0,3.089,6.981
Canada,Soybean,2023/24,2.261,0.552,2.25,7.353,2.209,4.914,4.914,0.0,0.2,0.0,0.322,0.322,0.0,0.372,0.0,0.0,6.981,0.0,0.0,0.0,24.988683,0.0,7.675,7.675,0.0,3.088,7.606
Canada,Soybean,2024/25,2.29,0.598,2.3,8.158,2.406,5.421,5.421,0.0,0.2,0.0,0.3,0.267,0.0,0.552,0.0,0.0,7.606,0.0,0.0,0.0,24.85453,0.0,8.425,8.425,0.0,3.321,6.793
Canada,Soybean,2025/26,2.321,0.443,1.77,7.391,2.098,5.25,5.25,0.0,0.15,0.0,0.4,0.4,0.0,0.598,0.0,0.0,6.793,0.0,0.0,0.0,21.115348,0.0,7.791,7.791,0.0,2.927,7.2
Canada,TOTAL CEREALS,2000/01,0.0,14.117,0.0,64.26,31.55662,20.9305,21.894,0.0,23.867,3.35662,3.00841,3.30762,0.0,13.527,4.333,108.7,50.733,0.0,0.0,0.0,44.5030659103741,0.0,67.56762,67.56762,0.0,0.0,43.301
Canada,TOTAL CEREALS,2001/02,0.0,10.327,0.0,57.418,31.72141,19.1525,19.786,0.0,23.861,3.46241,4.06102,4.41641,0.0,14.117,4.398,110.9,43.301,0.0,0.0,0.0,33.90568395450525,0.0,61.83441,61.83441,0.0,0.0,36.278
Canada,TOTAL CEREALS,2002/03,0.0,8.919,0.0,46.605,30.45802,10.85,11.857,0.0,22.606,3.48602,4.99683,4.62902,0.0,10.327,4.366,110.5,36.278,0.0,0.0,0.0,28.93258891686236,0.0,51.23402,51.23402,0.0,0.0,50.105
Canada,TOTAL CEREALS,2003/04,0.0,10.269,0.0,59.024,30.82683,18.884,20.439,0.0,22.923,3.44683,2.93896,2.51083,0.0,8.919,4.457,108.3,50.105,0.0,0.0,0.0,31.63492392091916,0.0,61.53483,61.53483,0.0,0.0,52.605
Canada,TOTAL CEREALS,2004/05,0.0,14.492,0.0,62.874,32.46096,17.876,18.871,0.0,24.517,3.49796,3.10448,2.94996,0.0,10.269,4.446,108.9,52.605,0.0,1.63,0.0,47.76457063302888,0.0,65.82396,65.82396,0.0,0.0,50.919
Canada,TOTAL CEREALS,2005/06,0.0,16.206,0.0,65.411,30.34048,19.59,21.201,0.0,22.771,3.51748,2.27679,2.33648,0.0,14.492,4.052,108.4,50.919,0.0,1.55,0.0,50.08686235137513,0.0,67.74748,67.74748,0.0,0.0,48.55
Canada,TOTAL CEREALS,2006/07,0.0,10.515,0.0,64.756,32.35579,23.042,24.416,0.0,23.912,3.51579,2.48808,2.53079,0.0,16.206,4.928,107.3,48.55,0.0,1.51,0.0,33.81640026268413,0.0,67.28679,67.28679,0.0,0.0,48.06
Canada,TOTAL CEREALS,2007/08,0.0,8.532,0.0,58.575,31.09438,22.441,22.6037,0.0,20.821,3.40508,3.71363,3.65508,0.0,10.515,6.8683,102.9,48.06,0.0,1.53,0.0,27.34910790043668,0.0,62.23008,62.23008,0.0,0.0,55.991
Canada,TOTAL CEREALS,2008/09,0.0,13.063,0.0,64.523,31.19663,21.621,22.605,0.0,20.133,3.30263,2.29282,2.34163,0.0,8.532,7.761,98.7,55.991,0.0,1.58,0.0,43.47982380403025,0.0,66.86463,66.86463,0.0,0.0,49.522
Canada,TOTAL CEREALS,2009/10,0.0,13.488,0.0,62.585,30.04382,21.148,21.756,0.0,18.43,3.37982,2.86145,2.70282,0.0,13.063,8.234,99.9,49.522,0.0,1.3,0.0,45.93465686082528,0.0,65.28782,65.28782,0.0,0.0,46.045
Canada,TOTAL CEREALS,2010/11,0.0,11.075,0.0,59.533,29.36345,21.462,20.845,0.0,17.442,3.23645,1.55178,1.75045,0.0,13.488,8.685,94.6,46.045,0.0,1.47,0.0,37.03830044532913,0.0,61.28345,61.28345,0.0,0.0,48.307
Canada,TOTAL CEREALS,2011/12,0.0,9.533,0.0,59.382,29.90148,20.979,21.326,0.0,17.677,3.27248,1.53346,1.37848,0.0,11.075,8.952,94.7,48.307,0.0,1.49,0.0,32.50991700814641,0.0,60.76048,60.76048,0.0,0.0,51.805
Canada,TOTAL CEREALS,2012/13,0.0,8.309,0.0,61.338,29.32336,23.475,24.69,0.0,17.038,3.33236,1.07453,0.98436,0.0,9.533,8.953,95.4,51.805,0.0,1.31,0.0,25.94030887980262,0.0,62.32236,62.32236,0.0,0.0,66.5
Canada,TOTAL CEREALS,2013/14,0.0,15.204,0.0,74.809,32.03123,28.065,28.681,0.0,19.577,3.38823,0.96321,1.10723,0.0,8.309,9.066,96.0,66.5,0.0,1.36,0.0,49.80474796091749,0.0,75.91623,75.91623,0.0,0.0,51.64
Canada,TOTAL CEREALS,2014/15,0.0,10.574,0.0,66.844,30.52721,29.046,28.055,0.0,18.181,3.39221,2.22299,2.31221,0.0,15.204,8.954,95.2,51.64,0.0,1.4,0.0,36.15785670833563,0.0,69.15621,69.15621,0.0,0.0,53.54
Canada,TOTAL CEREALS,2015/16,0.0,9.977,0.0,64.114,29.24399,26.333,26.77,0.0,17.361,3.44599,1.878646,1.87699,0.0,10.574,8.437,95.8,53.54,0.0,1.48,0.0,30.62811488419552,0.0,65.99099,65.99099,0.0,0.0,58.85
Canada,TOTAL CEREALS,2016/17,0.0,12.503,0.0,68.827,32.574646,24.7526,25.176,0.0,20.804,3.493646,1.520744,1.426646,0.0,9.977,8.277,96.1,58.85,0.0,1.71,0.0,38.44622988945148,0.0,70.253646,70.253646,0.0,0.0,56.732
Canada,TOTAL CEREALS,2017/18,0.0,11.093,0.0,69.235,32.520744,27.71545,27.875,0.0,20.484,3.525744,2.014476,2.253744,0.0,12.503,8.511,95.8,56.732,0.0,1.88,0.0,33.58616970398513,0.0,71.488744,71.488744,0.0,0.0,58.65
Canada,TOTAL CEREALS,2018/19,0.0,9.371,0.0,69.743,33.028476,31.07,30.503,0.0,20.47,3.552476,3.07274,3.159476,0.0,11.093,9.006,95.3,58.65,0.0,1.4,0.0,27.35999280599485,0.0,72.902476,72.902476,0.0,0.0,61.384
Canada,TOTAL CEREALS,2019/20,0.0,9.548,0.0,70.755,34.25074,27.729,29.537,0.0,21.301,3.59674,2.695917,2.58074,0.0,9.371,9.353,95.2,61.384,0.0,1.49,0.0,28.025545983748177,0.0,73.33574,73.33574,0.0,0.0,65.263
Canada,TOTAL CEREALS,2020/21,0.0,9.736,0.0,74.811,34.068917,35.295,33.608,0.0,21.187,3.643917,2.615897,2.601917,0.0,9.548,9.238,95.5,65.263,0.0,1.47,0.0,27.225267867302097,0.0,77.412917,77.412917,0.0,0.0,47.633
Canada,TOTAL CEREALS,2021/22,0.0,7.96,0.0,57.369,35.760897,20.692,20.629,0.0,23.028,3.680897,6.643438,6.980897,0.0,9.736,9.052,95.7,47.633,0.0,1.24,0.0,23.93305623504522,0.0,64.349897,64.349897,0.0,0.0,65.514
Canada,TOTAL CEREALS,2022/23,0.0,9.462,0.0,73.474,33.259438,33.041,33.628,0.0,20.535,3.734438,3.358111,2.875438,0.0,7.96,8.99,96.2,65.514,0.0,1.58,0.0,28.347409820588936,0.0,76.349438,76.349438,0.0,0.0,61.006
Canada,TOTAL CEREALS,2023/24,0.0,9.542,0.0,70.468,33.378711,31.873,31.562,0.0,20.411,3.794111,3.772118,4.014711,0.0,9.462,9.1736,96.5,61.006,0.0,1.37,0.0,30.16279437332069,0.0,74.482711,74.482711,0.0,0.0,63.544
Canada,TOTAL CEREALS,2024/25,0.0,7.88,0.0,73.086,31.635,35.841,36.089,0.0,18.451,3.852,2.612168,2.518,0.0,9.542,9.332,96.9,63.544,0.0,1.59,0.0,23.853799217002067,0.0,75.604,75.604,0.0,0.0,69.569
Canada,TOTAL CEREALS,2025/26,0.0,11.961,0.0,77.449,33.03457,34.143,35.13,0.0,19.439,3.90157,2.869,2.67657,0.0,7.88,9.694,97.2,69.569,0.0,1.69,0.0,35.92090467255401,0.0,80.12557,80.12557,0.0,0.0,64.49
Canada,Wheat,2000/01,10.963,9.666,0.0,34.218,7.553,17.205,17.108,0.0,3.447,2.882,0.108,0.109,0.0,7.699,1.224,93.3,26.519,0.0,0.0,0.0,130.19935344827587,0.0,34.327,34.327,0.0,2.419,20.568
Canada,Wheat,2001/02,10.585,6.728,0.0,30.234,7.424,16.559,16.206,0.0,3.342,2.926,0.126,0.124,0.0,9.666,1.156,93.7,20.568,0.0,0.0,0.0,82.16902784562775,0.0,30.358,30.358,0.0,1.943,16.198
Canada,Wheat,2002/03,8.836,5.725,0.0,22.926,8.188,9.118,9.191,0.0,4.066,2.964,0.208,0.178,0.0,6.728,1.158,94.0,16.198,0.0,0.0,0.0,75.8881230116649,0.0,23.104,23.104,0.0,1.833,23.552
Canada,Wheat,2003/04,10.467,6.08,0.0,29.277,7.544,15.396,15.727,0.0,3.442,2.908,0.072,0.074,0.0,5.725,1.194,91.3,23.552,0.0,0.0,0.0,65.50312432665373,0.0,29.351,29.351,0.0,2.25,25.86
Canada,Wheat,2004/05,9.862,7.922,0.0,31.94,9.282,15.157,14.812,0.0,5.095,2.965,0.075,0.076,0.25,6.08,1.222,92.3,25.86,0.0,0.0,0.9,95.59551104139013,0.0,32.016,32.016,0.0,2.622,25.748
Canada,Wheat,2005/06,9.404,9.638,0.0,33.67,8.287,15.458,15.771,0.0,4.152,2.99,0.098,0.026,0.35,7.922,1.145,92.2,25.748,0.0,0.0,0.95,110.79434417749168,0.0,33.696,33.696,0.0,2.738,25.265
Canada,Wheat,2006/07,9.682,6.803,0.0,34.903,8.699,19.274,19.427,0.0,4.548,2.96,0.103,0.026,0.45,9.638,1.191,90.4,25.265,0.0,0.0,0.95,102.85757484124584,0.0,34.929,34.929,0.0,2.609,20.054
Canada,Wheat,2007/08,8.636,4.406,0.0,26.857,6.614,16.21,15.857,0.0,2.383,2.857,0.02,0.02,0.4,6.803,1.374,86.3,20.054,0.0,0.0,0.95,55.89242674108842,0.0,26.877,26.877,0.0,2.322,28.611
Canada,Wheat,2008/09,10.032,6.547,0.0,33.017,7.883,17.778,18.607,0.0,3.467,2.746,0.01,0.02,0.6,4.406,1.67,82.1,28.611,0.0,0.0,1.01,89.91896717483863,0.0,33.037,33.037,0.0,2.852,26.848
Canada,Wheat,2009/10,9.638,7.743,0.0,33.395,7.281,18.232,18.481,0.0,2.768,2.831,0.17,0.11,0.7,6.547,1.682,83.7,26.848,0.0,0.0,0.82,102.43418441592804,0.0,33.505,33.505,0.0,2.786,23.3
Canada,Wheat,2010/11,8.296,7.36,0.0,31.043,7.559,16.697,16.192,0.0,3.026,2.7,0.16,0.068,0.8,7.743,1.833,79.0,23.3,0.0,0.0,0.97,79.19087583387132,0.0,31.111,31.111,0.0,2.809,25.288
Canada,Wheat,2011/12,8.552,5.932,0.0,32.648,9.294,17.3,17.5,0.0,4.555,2.75,0.0,0.078,0.84,7.36,1.989,79.6,25.288,0.0,0.0,0.95,69.21820303383898,0.0,32.726,32.726,0.0,2.957,27.246
Canada,Wheat,2012/13,9.479,5.112,0.0,33.178,8.57,18.522,19.57,0.0,3.968,2.8,0.08,0.074,0.75,5.932,1.802,80.2,27.246,0.0,0.0,0.99,55.73484518098561,0.0,33.252,33.252,0.0,2.874,37.589
Canada,Wheat,2013/14,10.447,10.398,0.0,42.701,9.172,22.8,23.186,0.0,4.206,2.85,0.05,0.055,0.84,5.112,2.116,80.8,37.589,0.0,0.0,1.0,118.97025171624712,0.0,42.756,42.756,0.0,3.598,29.442
Canada,Wheat,2014/15,9.554,7.101,0.0,39.84,8.74,24.8,24.087,0.0,4.402,2.85,0.09,0.088,1.1,10.398,1.488,80.0,29.442,0.0,0.0,1.05,92.4850221411826,0.0,39.928,39.928,0.0,3.082,27.647
Canada,Wheat,2015/16,9.558,5.178,0.0,34.748,7.678,21.725,22.001,0.0,3.492,2.9,0.1,0.109,1.15,7.101,1.286,80.6,27.647,0.0,0.0,1.05,50.06768516727906,0.0,34.857,34.857,0.0,2.893,32.14
Canada,Wheat,2016/17,8.976,6.931,0.0,37.318,10.342,19.62,20.155,0.0,5.972,2.95,0.1,0.11,1.0,5.178,1.42,81.1,32.14,0.0,0.0,1.06,77.17403407192963,0.0,37.428,37.428,0.0,3.581,30.377
Canada,Wheat,2017/18,8.983,6.479,0.0,37.308,8.981,21.8,21.93,0.0,4.564,2.975,0.1,0.082,1.0,6.931,1.442,80.8,30.377,0.0,0.21,1.05,75.6450671336836,0.0,37.39,37.39,0.0,3.382,32.352
Canada,Wheat,2018/19,9.881,6.041,0.0,38.831,8.565,24.436,24.344,0.0,4.374,3.0,0.08,0.119,1.0,6.479,1.191,80.4,32.352,0.0,0.0,0.95,67.0626110124334,0.0,38.95,38.95,0.0,3.274,32.67
Canada,Wheat,2019/20,9.656,5.499,0.0,38.711,9.008,22.913,24.479,0.0,4.191,3.025,0.275,0.275,0.79,6.041,1.792,80.1,32.67,0.0,0.0,1.01,62.54549590536852,0.0,38.986,38.986,0.0,3.383,35.437
Canada,Wheat,2020/21,10.018,5.954,0.0,40.936,8.792,27.663,26.332,0.0,4.362,3.05,0.142,0.142,0.64,5.499,1.38,79.9,35.437,0.0,0.0,1.04,64.01462208364691,0.0,41.078,41.078,0.0,3.537,22.422
Canada,Wheat,2021/22,9.199,4.169,0.0,28.376,9.301,14.946,15.067,0.0,5.309,3.075,0.161,0.161,0.65,5.954,0.917,80.0,22.422,0.0,0.0,0.8,52.42706237424547,0.0,28.537,28.537,0.0,2.437,34.879
Canada,Wheat,2022/23,10.096,5.625,0.0,39.048,7.952,25.26,25.536,0.0,3.323,3.1,0.065,0.065,0.72,4.169,1.529,79.9,34.879,0.0,0.0,1.1,65.92827004219409,0.0,39.113,39.113,0.0,3.455,33.414
Canada,Wheat,2023/24,10.709,5.278,0.0,39.039,8.532,25.579,25.321,0.0,4.06,3.12,0.092,0.092,0.72,5.625,1.352,79.4,33.414,0.0,0.0,1.01,66.22333751568381,0.0,39.131,39.131,0.0,3.12,35.939
Canada,Wheat,2024/25,10.652,4.112,0.0,41.217,7.97,28.443,29.22,0.0,3.32,3.15,0.125,0.085,0.7,5.278,1.5,79.3,35.939,0.0,0.0,1.16,50.312002936498224,0.0,41.302,41.302,0.0,3.374,39.955
Canada,Wheat,2025/26,10.615,7.35,0.0,44.067,8.173,27.5,28.7,0.0,3.602,3.185,0.125,0.156,0.7,4.112,1.386,79.4,39.955,0.0,0.0,1.28,94.46248489885446,0.0,44.223,44.223,0.0,3.764,36.56
China,COARSE GRAINS,2000/01,28.06,130.9751,0.0,265.2341,129.01,10.002,7.464,0.0,89.495,14.373,2.21286,2.215,0.0,147.6561,25.142,11.3,117.578,0.0,0.0,0.0,100.0670882558574,0.0,267.4491,267.4491,0.0,4.19,124.935
China,COARSE GRAINS,2001/02,29.148,118.7651,0.0,255.9101,130.88729,6.514,8.781,0.0,89.811,14.367,2.51214,2.52329,0.0,130.9751,26.70929,11.2,124.935,0.0,0.0,0.0,86.46328234771657,0.0,258.43339,258.43339,0.0,4.286,133.73
China,COARSE GRAINS,2002/03,29.281,101.6201,0.0,252.4951,137.359,15.215,15.6,0.0,92.168,14.616,2.09,2.084,0.0,118.7651,30.575,11.4,133.73,0.0,0.0,0.0,72.2940276740298,0.0,254.5791,254.5791,0.0,4.567,126.451
China,COARSE GRAINS,2003/04,27.889,80.7801,0.0,228.0711,140.565,11.76,7.965,0.0,92.385,14.61,1.239,1.239,0.0,101.6201,33.57,11.3,126.451,0.0,0.0,0.0,55.84675690997332,0.0,229.3101,229.3101,0.0,4.534,140.372
China,COARSE GRAINS,2004/05,29.032,70.7191,0.0,221.1521,144.646,5.863,7.8,0.0,94.462,13.984,2.085,2.013,23.05,80.7801,36.2,10.7,140.372,0.0,12.33,0.0,47.77962448736918,0.0,223.1651,223.1651,0.0,4.835,150.361
China,COARSE GRAINS,2005/06,29.93,71.3721,0.0,221.0801,148.011,6.133,3.911,0.0,91.456,14.415,2.139,2.214,29.65,70.7191,42.14,11.0,150.361,0.0,12.57,0.0,45.8300798808209,0.0,223.2941,223.2941,0.0,5.024,162.747
China,COARSE GRAINS,2006/07,32.129,74.45,0.0,234.1191,155.732,4.794,5.606,0.0,94.355,13.927,1.549,1.669,35.3,71.3721,47.45,10.6,162.747,0.0,13.02,0.0,45.55272062017781,0.0,235.7881,235.788,0.0,5.065,165.954
China,COARSE GRAINS,2007/08,30.96,77.301,0.0,240.404,163.437,1.947,1.019,0.0,100.904,13.032,1.143,1.154,42.31,74.45,49.501,9.8,165.954,0.0,12.09,0.0,44.23924365034853,0.0,241.558,241.757,0.0,5.36,181.495
China,COARSE GRAINS,2008/09,35.316,84.866,0.0,258.796,174.734,0.321,0.317,0.0,109.573,14.48,1.356,1.32,43.02,77.301,50.681,10.9,181.495,0.0,12.59,0.0,46.1505163967946,0.0,260.116,259.917,0.0,5.139,181.0266
China,COARSE GRAINS,2009/10,37.049,85.096,0.0,265.8926,183.8896,0.328,0.314,0.0,116.3416,14.87,2.295,3.407,47.53,84.866,52.678,11.1,181.0266,0.0,12.42,0.0,43.48137111229656,0.0,269.2996,269.2996,0.0,4.886,199.6708
China,COARSE GRAINS,2010/11,38.589,91.808,0.0,284.7668,195.7068,0.287,0.313,0.0,121.0438,15.86,3.674,3.061,49.94,85.096,58.803,11.7,199.6708,0.0,12.85,0.0,43.76394317856802,0.0,287.8278,287.8278,0.0,5.174,220.009
China,COARSE GRAINS,2011/12,40.211,109.659,0.0,311.817,209.78,0.251,0.221,0.0,127.299,16.78,6.556,7.843,55.52,91.808,65.701,12.3,220.009,0.0,14.64,0.0,48.19053143663235,0.0,319.66,319.66,0.0,5.471,238.562
China,COARSE GRAINS,2012/13,42.665,125.882,0.0,348.221,227.553,0.182,0.213,0.0,136.29,17.42,6.693,5.427,64.19,109.659,73.843,12.7,238.562,0.0,15.32,0.0,51.635000328148585,0.0,353.648,353.648,0.0,5.592,257.11
China,COARSE GRAINS,2013/14,44.302,150.259,0.0,382.992,243.792,0.157,0.108,0.0,147.609,17.51,9.912,11.167,67.64,125.882,78.673,12.7,257.11,0.0,16.4,0.0,59.45835790006846,0.0,394.159,394.159,0.0,5.804,258.403
China,COARSE GRAINS,2014/15,46.065,179.428,0.0,408.662,252.713,0.088,0.073,0.0,152.215,17.78,21.488,23.552,71.44,150.259,82.718,12.8,258.403,0.0,16.09,0.0,65.10642128390263,0.0,432.214,432.214,0.0,5.61,273.339835
China,COARSE GRAINS,2015/16,47.884,196.788971,0.0,452.767835,275.591864,0.069,0.068,0.0,171.281864,17.93,22.102,19.681,74.4,179.428,86.38,12.8,273.339835,0.0,16.76,0.0,68.29488210837562,0.0,472.448835,472.448835,0.0,5.708,272.263
China,COARSE GRAINS,2016/17,47.167,195.891971,0.0,469.051971,288.146,0.114,0.158,0.0,180.795,17.98,14.649,15.144,78.28,196.788971,89.371,12.8,272.263,0.0,16.78,0.0,66.20141431482614,0.0,484.195971,484.195971,0.0,5.772,267.111
China,COARSE GRAINS,2017/18,45.248,184.073971,0.0,463.002971,295.903,0.148,0.11,0.0,184.142,17.9,18.795,17.084,83.87,195.891971,93.861,12.7,267.111,0.0,17.14,0.0,62.03792600231875,0.0,480.086971,480.086971,0.0,5.903,266.336
China,COARSE GRAINS,2018/19,45.1596,164.874971,0.0,450.409971,296.712,0.114,0.122,0.0,180.77,17.99,10.694,11.299,87.34,184.073971,97.952,12.7,266.336,0.0,17.69,0.0,55.04437637506636,0.0,461.708971,461.708971,0.0,5.898,270.197
China,COARSE GRAINS,2019/20,44.487,152.027971,0.0,435.071971,299.531,0.0945,0.071,0.0,183.247,18.64,13.481,16.558,88.5,164.874971,97.644,13.1,270.197,0.0,16.47,0.0,48.44756388643686,0.0,451.629971,451.629971,0.0,6.074,270.491
China,COARSE GRAINS,2020/21,44.469,158.006971,0.0,422.518971,313.799,0.041,0.05,0.0,198.306,18.66,48.071,49.337,86.75,152.027971,96.833,13.1,270.491,0.0,17.89,0.0,48.7026467796025,0.0,471.855971,471.855971,0.0,6.083,282.852
China,COARSE GRAINS,2021/22,46.638,160.788971,0.0,440.858971,324.432,0.033,0.038,0.0,207.918,18.76,43.633,44.4,86.1,158.006971,97.754,13.2,282.852,0.0,17.29,0.0,50.23838969917389,0.0,485.258971,485.258971,0.0,6.065,287.129
China,COARSE GRAINS,2022/23,46.366,158.357971,0.0,447.917971,320.052,0.034,0.035,0.0,205.542,18.74,32.98,30.527,84.86,160.788971,95.77,13.1,287.129,0.0,17.22,0.0,47.57712204284238,0.0,478.444971,478.444971,0.0,6.193,298.767788
China,COARSE GRAINS,2023/24,47.349,171.638971,0.0,457.125759,332.844788,0.032,0.033,0.0,218.574788,18.721,49.124,47.391,85.81,158.357971,95.549,13.2,298.767788,0.0,17.53,0.0,51.295997071173474,0.0,504.516759,504.516759,0.0,6.31,305.079
