N,P,K,ph,temp_summer,temp_winter,rain_summer,rain_winter,altitude,label
117.759545078751,41.343456737900176,71.17805030423956,6.39,31.01,25.35,397.43,117.36,476.3,cotton
80.24514589254723,58.984368434529664,55.27208718325991,5.4,33.28,27.74,1503.41,300.98,369.24,mango
31.88,33.87,61.47,7.27,20.37,4.0,60.28,390.8,569.25,almond
108.01,37.95,46.31,5.65,33.43,26.73,794.38,198.57,301.28,rice
88.33121237697652,41.31204693814927,44.40406573362476,5.75,28.63,17.01,219.25,146.66,208.27,maize
49.95818508710733,23.707174717984717,37.8961493492217,6.87,24.33,7.66,94.93,681.42,167.96,fig
59.69,31.16,32.38,7.04,27.77,9.41,31.96,159.52,511.27,almond
108.7675739043769,43.32981331316661,55.75046281864708,5.56,31.26,19.48,225.02,209.46,359.53,maize
130.8936390221537,41.08230935607299,86.35746115007854,5.49,33.4,26.07,331.15,119.42,320.15,cotton
77.48033624150483,42.57746940560364,37.86187223790847,8.07,26.76,1.11,83.15,189.0,1731.37,wheat
170.99,63.4,121.77,5.92,37.5,31.03,1121.71,271.87,211.8,sugarcane
23.1,48.74,56.62,7.69,33.71,5.38,130.5,155.16,634.11,chickpea
26.37,13.99,121.75,6.58,21.27,4.0,82.9,522.25,397.86,grape
74.48,66.53,170.05,4.88,28.37,21.41,899.5,338.41,97.54,banana
85.2652534363337,30.241674910288577,31.981538746892543,6.65,24.05,-2.64,60.17,187.98,591.93,wheat
68.88488190782252,44.22253843093888,49.1492901386333,7.45,32.36,3.12,138.19,213.99,670.46,wheat
89.38,72.05,138.8,5.52,37.81,33.22,924.82,337.78,220.59,banana
88.38957586191066,20.61083956299477,59.66830230532856,5.66,33.5,14.93,106.56,733.81,16.72,citrus
119.27,51.81,144.01,5.29,29.9,22.73,1005.64,174.44,336.32,sugarcane
35.31567493891063,54.643785253784586,97.37751289080168,7.72,25.84,10.92,77.55,349.87,746.95,olive
98.56540748794929,47.55465937702225,42.679973624113416,5.05,35.73,28.54,1111.27,363.79,118.49,mango
151.59,58.84,116.35,6.65,32.7,27.27,874.84,265.11,158.02,sugarcane
38.77,22.42,39.72,7.2,26.46,9.61,11.86,85.21,472.31,almond
115.87,49.27,185.01,5.7,31.52,15.34,254.9,233.27,0.0,tomato
25.55,56.14,59.99,6.89,31.24,5.66,139.93,129.04,370.51,chickpea
17.89,64.55,44.08,7.22,29.93,0.54,162.79,176.42,579.29,chickpea
125.0156959885406,51.72935544081095,81.32108312172106,6.1,34.4,28.64,379.2,160.1,431.34,cotton
32.360957301225284,23.030847394737755,53.02080867864496,7.52,27.53,10.55,100.21,552.93,494.96,fig
152.2,39.52,77.61,5.51,36.09,31.43,853.3,262.5,89.27,sugarcane
84.045516880863,21.82484788227442,46.07775135941644,6.81,33.55,12.69,77.97,645.45,0.07,citrus
59.44925799603966,54.7311667433425,62.600586425767744,7.69,22.38,9.19,76.06,701.0,82.08,olive
84.23,90.48,185.66,6.11,28.61,22.98,1296.77,196.42,127.22,banana
101.21,52.67,45.7,6.47,28.92,25.09,891.91,352.4,362.96,rice
68.25,39.12,128.77,6.14,27.18,8.31,35.7,348.63,274.59,grape
0.0,61.83,34.74,7.39,33.04,2.03,142.52,201.47,504.71,lentil
122.33,99.27,198.86,5.82,24.87,21.65,771.66,224.17,65.16,banana
22.72,42.79,36.74,6.32,23.26,-3.64,69.11,95.68,379.03,lentil
49.66,29.95,119.25,6.43,28.59,10.64,26.9,348.95,148.47,grape
19.58,52.43,42.62,7.12,30.43,7.17,99.86,163.5,728.32,chickpea
121.35,88.56,221.41,6.48,28.83,23.54,950.02,291.96,232.28,banana
80.98624222827571,55.80131006420678,41.77038105126135,4.43,35.32,31.91,1554.49,542.98,454.02,mango
112.32101407207747,57.745920210084165,86.95768834635132,6.03,34.42,29.48,437.74,120.11,290.56,cotton
42.32097582007911,44.65704345595046,60.35443967043018,8.48,30.4,12.14,64.11,412.91,92.15,olive
48.11265431512839,38.2912458661028,67.01058566627857,6.83,27.34,10.02,38.75,540.54,528.65,fig
132.29,56.63,147.1,6.14,38.99,23.85,229.85,188.92,209.55,tomato
42.02,15.34,63.97,7.2,26.08,6.19,59.23,266.93,476.44,almond
103.49731435537568,51.621888823775066,44.69234384860621,6.92,31.86,16.47,183.06,266.47,266.71,maize
104.49399636592209,44.64860148258432,42.21459022079032,5.78,32.5,14.8,189.42,184.93,83.11,maize
94.30379905035878,21.54053392742463,46.47448461973817,6.19,30.83,13.73,64.29,358.58,141.33,citrus
116.34771065211623,47.97515462932885,58.16307886455006,5.46,35.65,30.7,1503.22,465.73,568.02,mango
23.24,31.82,90.05,7.75,29.91,14.23,25.22,153.92,484.34,almond
92.23951718959336,58.68801396028256,58.98161119989078,6.24,31.03,16.51,183.64,232.03,70.49,maize
111.24,73.97,219.22,5.77,31.11,26.43,1001.23,293.86,531.64,banana
27.96,46.47,85.82,6.24,23.74,-6.2,98.58,182.41,486.45,lentil
39.36,41.07,73.6,6.27,23.06,2.94,63.41,102.53,543.37,lentil
59.919017025917626,24.50543241628189,43.74587963666682,6.9,27.59,12.96,36.78,531.47,11.54,olive
27.53,26.15,36.6,7.2,26.94,9.61,79.08,423.98,531.61,almond
115.44811698183524,50.56964001919094,89.49122367473524,7.02,30.2,23.55,343.19,169.49,526.7,cotton
0.0,55.38,32.53,8.79,29.97,0.64,112.59,246.16,583.74,chickpea
97.07,59.37,213.05,6.63,30.32,25.2,854.31,384.16,84.46,banana
86.21067240444805,55.111811617421495,52.44940232703239,6.06,27.72,13.24,234.08,214.87,148.27,maize
112.42,68.8,204.89,6.22,29.89,27.19,1189.94,405.48,485.95,banana
86.91511498790581,42.06136525505609,30.95078363562564,6.18,26.56,-1.62,91.22,159.26,963.41,wheat
92.21,67.5,186.33,5.49,35.32,28.88,1023.46,229.42,154.89,banana
152.25,55.76,86.28,6.15,33.71,29.27,803.04,172.49,392.3,sugarcane
34.917951628596086,25.89447957208756,35.87586275511117,8.42,29.47,8.87,59.15,446.57,445.22,fig
93.02818058374694,27.9672257253348,59.793857355730445,6.4,34.58,12.12,114.39,525.3,294.88,citrus
78.61145849296896,44.30789493231532,38.02739254797454,6.68,22.35,-0.51,102.25,133.53,1765.59,wheat
100.14,36.47,63.52,5.28,25.38,19.38,1011.07,253.3,19.24,rice
72.69524554299169,48.0932122604989,33.254054040633896,6.55,32.2,4.23,84.35,163.19,563.2,wheat
60.77,26.35,87.14,6.64,25.37,11.07,45.31,383.92,207.62,grape
100.93,34.65,35.07,5.68,34.69,28.68,1080.3,332.23,144.72,rice
5.78,37.23,65.8,6.76,21.45,-5.39,206.74,375.14,626.16,lentil
100.73630178938303,49.40463299361584,50.710167779289954,5.64,36.69,30.87,876.64,215.27,307.14,mango
85.154737558845,36.43176722971627,42.67854986331309,6.51,32.07,17.15,52.66,285.99,211.33,citrus
77.81,52.41,202.32,6.25,25.51,21.65,857.78,179.45,367.56,banana
118.99,58.3,54.24,5.7,25.25,19.95,771.53,209.45,534.4,rice
16.02,71.74,30.69,7.13,31.79,7.04,75.29,95.51,564.08,chickpea
34.45,48.5,32.24,5.82,27.16,-1.52,77.45,134.88,405.49,lentil
38.59,11.45,41.88,6.93,25.4,8.27,42.83,185.43,394.91,almond
129.52,38.59,108.01,5.96,29.58,18.79,274.26,260.63,0.0,tomato
105.8,39.74,56.86,5.82,28.61,24.82,952.73,354.89,238.56,rice
95.97,56.31,250.3,6.55,28.52,21.53,1279.11,309.51,514.77,banana
82.99776050793987,31.61643688568986,57.15601874565181,5.34,33.94,27.22,841.83,209.01,31.87,mango
78.69548884200879,32.9299786623562,43.77622643057512,7.56,34.12,6.85,91.59,161.99,1642.24,wheat
61.12111868341392,53.83485741114925,69.17041924629298,8.16,26.52,6.19,45.49,240.35,316.37,olive
2.35,57.32,42.76,6.97,28.32,2.08,120.59,190.37,441.98,lentil
36.46,15.78,130.66,5.79,23.89,6.15,64.61,289.14,122.6,grape
97.98,24.46,66.0,6.61,26.32,21.81,801.06,158.29,457.59,rice
84.41106913106267,32.13914792055276,41.16302241132802,6.07,31.51,25.72,862.11,242.33,282.3,mango
95.63288160345192,36.88112665574271,55.2106797601939,7.49,26.44,9.86,119.17,625.01,254.74,citrus
116.14,45.34,113.58,7.21,27.21,11.82,164.5,236.05,89.32,tomato
72.05579717067229,35.23179192016134,31.576228984291237,6.32,21.36,-0.56,144.33,152.1,1686.85,wheat
95.34036097970956,51.31938598304117,50.53031233043261,5.8,32.51,25.3,1316.57,317.44,312.76,mango
92.53268591327158,34.73959191442303,58.71625516965453,6.02,24.81,9.95,49.56,279.84,61.55,citrus
62.87811688306419,54.87420458909437,46.54081693845572,8.15,28.52,10.78,23.63,291.39,780.91,olive
104.93799581222628,45.46583025822166,41.20051898871332,5.89,29.44,17.07,200.29,243.15,201.95,maize
1.84,58.6,41.03,7.09,31.47,3.03,117.38,225.04,435.57,chickpea
9.47,37.71,19.01,6.94,27.8,3.18,130.43,217.96,668.23,chickpea
65.83176179206036,23.849411322883142,54.91238925564556,7.64,31.65,17.97,68.5,447.26,633.37,olive
52.07860681545535,27.542904565623903,68.83416791470802,7.67,29.53,14.79,88.44,464.85,369.3,fig
39.036938843817246,25.207164324543196,67.89908937582499,7.57,28.29,8.29,82.89,403.27,380.58,fig
138.18,65.14,118.8,6.74,32.12,16.25,204.66,142.43,0.0,tomato
0.0,50.38,44.27,6.37,18.18,-6.38,94.73,140.53,524.67,lentil
112.2314725595844,57.55638345140143,89.14200641760485,7.31,31.62,24.95,309.44,123.15,590.5,cotton
95.77,77.1,176.24,6.22,30.87,26.01,964.94,177.74,241.73,banana
44.06,35.77,92.13,7.73,23.14,5.46,37.59,207.49,511.59,almond
85.14106805544523,49.91561784336284,40.936111484172685,6.33,23.81,-1.93,104.79,159.58,1270.53,wheat
41.54926102566481,48.18417385968048,59.01655730603689,8.38,29.05,6.46,38.59,418.94,321.37,olive
102.39,79.13,172.29,5.56,26.42,21.68,1020.03,273.3,587.56,banana
153.87,50.08,113.27,6.06,29.63,23.67,1012.93,304.41,498.11,sugarcane
119.53,49.7,128.68,5.13,31.32,26.52,820.87,205.87,555.32,sugarcane
146.71,42.08,148.2,6.85,32.79,27.86,797.49,245.91,59.19,sugarcane
43.90173026413939,48.735059133455096,65.38287948233051,7.79,26.76,10.18,57.7,227.39,222.93,fig
132.35,50.14,169.46,6.45,31.77,16.13,157.12,209.45,0.0,tomato
93.3574554616193,37.93756483659895,50.23589988550837,6.36,27.3,7.9,39.2,530.48,273.37,citrus
123.79080669108627,56.21982546110479,87.12178692780415,7.17,36.7,31.73,474.26,82.34,434.52,cotton
98.69202338300248,26.45719888338905,40.0504352340564,6.16,33.81,14.95,97.16,361.38,292.92,citrus
77.99400823627607,21.76309288504598,47.50117888226213,5.51,32.12,12.72,33.56,414.53,159.63,citrus
78.02944487100548,21.163060559797003,42.23137984769655,6.32,26.55,10.34,112.07,442.77,165.85,citrus
96.6685676707192,37.042654392387725,48.32375321867392,6.61,29.25,10.0,48.21,437.68,72.69,citrus
34.16,30.98,50.09,6.98,24.5,8.62,42.6,321.82,565.85,almond
35.94334091605694,27.893379701720534,88.52957940950104,7.5,26.72,6.97,46.53,535.31,137.3,olive
93.1667912015704,34.608725887073824,55.80053523284569,6.87,33.44,15.22,87.72,516.72,257.64,citrus
113.30498132827358,41.517075715898415,70.21894747662738,6.2,26.13,21.49,288.08,109.22,543.05,cotton
74.46955740202792,33.12567917019254,45.46202990403875,6.35,25.28,-0.25,156.38,188.41,980.16,wheat
124.59,37.95,163.44,6.76,34.8,17.77,157.02,258.34,0.0,tomato
87.0364007926301,44.412540130520526,49.00119670097941,6.81,29.38,6.33,122.12,149.21,360.59,wheat
125.77,45.21,142.91,5.36,29.94,11.49,186.26,193.15,0.0,tomato
75.29424242543479,44.50151821021804,43.97055125938825,6.06,34.31,9.1,75.71,155.31,786.0,wheat
49.109937329705694,51.11881405588184,92.5293190237538,7.1,29.5,10.26,51.0,449.14,405.07,olive
132.35,52.62,185.66,6.45,30.67,12.36,212.41,167.6,0.0,tomato
40.98,41.12,51.61,6.88,29.64,1.68,138.21,207.17,330.65,chickpea
96.42,59.13,164.9,5.21,29.66,24.52,1165.73,359.6,116.49,banana
149.64,53.75,113.92,6.26,34.25,27.96,1063.33,327.16,531.83,sugarcane
78.84,32.63,75.12,7.62,28.79,9.66,46.64,187.59,491.64,almond
47.98291626082865,45.63852389455506,38.58226085320009,7.38,31.62,12.12,83.24,435.93,433.04,fig
113.66,51.24,185.66,6.6,23.09,9.6,205.71,186.42,0.0,tomato
79.81105168912161,43.65987492471139,31.98983515269167,6.95,26.82,-0.19,56.99,111.66,1144.94,wheat
56.48,34.04,133.15,6.32,27.54,10.96,71.73,395.92,319.22,grape
38.55862117188138,59.87570549566212,58.14797904768818,8.2,32.28,17.12,122.48,622.0,559.75,olive
97.79636624306882,33.97230612022241,48.77423097767601,6.43,30.84,15.84,75.79,339.84,134.47,citrus
60.86,20.7,73.59,6.48,25.34,7.77,82.12,471.97,522.1,almond
103.44931956610289,40.12202822380952,41.244879329898055,5.76,30.04,13.39,147.11,244.98,91.93,maize
50.05370834001165,16.351170239822675,91.52188727467444,7.8,24.34,10.92,109.51,564.68,726.77,olive
46.15,30.89,68.29,7.96,27.06,11.16,35.75,208.04,493.35,almond
71.8939048097336,26.79352677091337,48.63850242691845,5.31,29.89,11.66,100.76,592.92,291.86,citrus
23.13,54.09,82.9,7.48,30.55,4.65,99.13,188.6,539.81,chickpea
117.60936771491558,31.868251566795983,50.78853029152473,6.31,29.49,22.09,990.15,334.62,500.98,mango
152.91,59.87,143.25,5.47,31.26,11.86,234.09,200.82,156.62,tomato
21.15,49.08,78.86,6.57,27.77,5.43,93.51,147.18,463.66,lentil
129.02790779132562,44.0391494877138,87.71454416473912,6.86,27.44,19.97,613.15,98.51,221.33,cotton
25.2,28.91,67.35,6.92,23.7,-1.0,76.07,99.44,502.84,lentil
161.89,55.73,123.13,6.29,33.24,26.11,1105.75,178.63,428.35,sugarcane
88.83271231784789,27.598103772364524,51.13578953837693,5.15,33.35,16.96,49.31,533.39,106.63,citrus
93.5204875085522,55.98894782405949,52.24244251398339,6.23,33.9,18.47,247.79,174.31,107.21,maize
116.23,58.19,154.86,6.23,24.99,9.65,122.16,234.31,106.24,tomato
55.27929313219123,55.38146396059194,91.43385624218746,7.3,31.49,13.79,67.7,366.03,192.2,olive
51.01,44.48,96.22,6.56,23.22,6.72,38.21,350.55,235.5,grape
123.19148634334904,53.15421338310685,71.5012462765529,5.74,32.89,27.93,318.54,65.88,15.81,cotton
74.33885014370343,39.162270577986384,51.63381169495361,6.79,29.54,11.19,103.43,456.95,135.9,citrus
93.84,54.6,55.84,6.28,24.48,18.09,927.21,188.35,333.63,rice
53.81,29.2,147.88,6.16,25.28,8.67,54.72,285.14,265.5,grape
38.26,70.51,23.75,7.44,27.53,0.54,141.42,209.41,366.43,chickpea
140.91,59.16,181.01,5.39,31.03,14.29,287.49,219.77,165.94,tomato
133.0,60.51,98.19,6.21,26.14,19.84,881.91,144.62,535.27,sugarcane
111.44,75.17,237.75,5.24,32.74,27.66,1210.32,404.14,32.48,banana
107.71636606272324,42.51080283206127,57.214040650843,5.87,33.1,27.6,952.8,180.56,337.59,mango
54.42025092460684,43.01837401193961,85.87905702309241,6.72,31.49,15.99,47.36,295.97,614.99,olive
35.13820231998719,26.91484512054563,55.36220224043933,7.2,29.01,9.12,127.51,654.77,320.08,fig
26.2,65.59,63.86,7.06,28.77,6.03,131.45,210.91,583.48,chickpea
124.28,57.93,58.62,6.7,28.26,22.2,1096.52,266.92,62.89,rice
52.249134558528624,29.826988817663786,60.4356589184496,7.68,27.93,8.92,73.79,224.26,354.32,fig
144.65,46.19,206.19,6.17,25.76,10.42,171.71,145.99,0.0,tomato
156.34,66.83,141.4,7.02,33.21,25.69,1067.37,405.25,354.18,sugarcane
102.5,64.33,123.14,6.49,30.79,12.57,197.99,206.76,129.97,tomato
114.7047546475653,29.97409243626808,41.95219996459415,5.43,38.96,30.63,1329.45,394.46,76.42,mango
94.6582658535992,52.67933523236277,44.80891127351818,5.05,39.21,33.1,1671.5,358.19,332.3,mango
81.72854798199994,24.4200540491076,48.13076627774026,5.49,31.82,26.94,959.7,430.43,481.61,mango
91.83574670183548,48.48179419202131,50.80257604129823,6.29,28.18,12.82,195.75,169.66,139.81,maize
24.19,61.86,1.97,7.15,24.18,-2.5,126.23,178.24,500.05,chickpea
113.21,74.31,193.1,5.28,32.23,28.04,1082.58,217.56,125.03,banana
26.85,55.01,57.92,6.88,30.17,0.73,127.0,187.98,614.6,lentil
38.72764435100606,58.80221786241695,48.801706840910896,8.25,27.27,6.15,88.92,532.47,431.56,olive
10.56,53.92,92.22,7.33,27.07,1.72,97.91,168.45,419.39,lentil
26.8,45.63,32.39,5.84,26.5,-2.14,156.68,157.66,567.77,lentil
37.74,20.24,106.31,6.2,23.68,8.49,52.4,428.0,230.63,grape
117.88,36.2,63.37,5.63,30.56,22.0,1167.75,378.67,315.12,rice
95.62,50.26,41.96,5.29,28.88,24.16,929.02,294.61,131.93,rice
93.88977846649136,52.84755423715554,41.367495447859696,6.37,32.19,18.17,261.8,192.93,83.21,maize
105.82826446990036,48.87002765100083,87.02387940353535,7.09,34.3,27.03,462.93,148.37,536.58,cotton
27.03,50.31,49.07,7.92,31.22,2.7,91.51,149.37,558.82,chickpea
85.11691594877747,21.2760948819587,57.12592617597943,7.41,30.5,8.06,136.39,613.85,281.01,citrus
69.27,71.17,66.62,7.99,28.02,-2.01,125.7,179.37,568.65,chickpea
17.04,64.57,27.77,8.3,29.45,1.25,139.23,210.24,399.63,chickpea
5.34,62.47,48.76,6.7,25.67,-0.54,54.86,163.78,624.61,lentil
126.33,45.86,136.62,5.51,30.03,14.28,100.74,88.73,2.73,tomato
67.55,41.21,78.39,6.14,22.16,4.46,25.14,320.37,297.39,grape
99.5953335399528,45.73949650842595,44.48630949946671,6.22,27.21,14.91,157.29,134.99,253.17,maize
92.17,77.6,169.54,6.49,30.37,22.55,1114.2,208.8,171.17,banana
122.76,61.4,202.35,5.52,34.99,27.74,971.23,354.77,263.67,banana
38.54,20.62,102.83,6.56,25.6,9.07,35.91,452.28,336.0,grape
63.21,39.22,70.39,6.07,26.19,8.38,29.84,410.55,346.47,grape
86.4,34.53,108.43,6.52,25.76,7.3,96.58,580.55,339.47,grape
49.17,41.13,75.93,7.54,26.76,-0.47,70.99,106.69,540.97,chickpea
134.86,38.27,58.03,5.57,34.56,30.57,1152.59,165.99,353.53,rice
112.4107447471953,45.81399627293841,75.60348137223247,6.29,29.2,23.17,434.16,72.97,333.01,cotton
51.9,33.64,71.71,7.56,25.62,6.26,65.62,410.25,497.21,almond
96.66,54.92,186.65,5.98,31.53,28.28,920.59,167.55,145.4,banana
118.99278940444646,42.85746518716342,58.58085828971177,5.94,29.92,15.14,191.89,240.06,110.64,maize
46.65,22.42,40.32,7.39,34.51,15.98,30.66,204.61,307.48,almond
130.65,43.63,149.5,5.47,28.92,14.23,175.86,238.8,82.25,tomato
89.93233263020552,34.54881178629155,31.77041099428282,7.15,30.67,2.47,98.03,150.45,1441.84,wheat
71.49,13.69,48.97,7.52,22.99,6.72,21.61,144.93,481.61,almond
128.95,47.96,122.52,6.25,30.59,25.34,1015.07,258.76,347.77,sugarcane
39.07921021910444,26.296785269149915,69.44111712785718,7.0,28.6,6.13,56.61,241.76,460.4,fig
124.63,51.39,156.77,6.82,31.04,15.27,164.08,173.94,182.91,tomato
109.6,46.89,43.39,6.27,27.07,22.02,768.29,294.38,203.45,rice
67.81,29.13,93.76,6.67,25.93,9.38,69.51,522.18,159.27,grape
12.11,52.89,37.91,7.09,25.95,-0.18,95.5,144.39,530.2,lentil
150.34,68.72,150.1,6.24,31.18,26.19,1100.8,276.93,418.99,sugarcane
35.78,42.64,66.46,6.62,23.43,-0.38,112.73,176.09,553.45,lentil
118.97270548817656,53.17786559046658,57.31682950839884,6.4,39.45,33.55,1682.82,297.18,575.43,mango
74.67240795560333,35.47463473875585,46.16710878457903,6.4,29.9,9.39,106.83,609.94,25.51,citrus
137.1,40.06,179.93,5.24,29.69,18.54,247.19,193.66,35.9,tomato
32.13,53.07,16.63,7.78,28.98,2.23,163.72,170.12,391.59,lentil
85.98,72.65,196.52,5.41,32.23,28.35,832.89,203.77,458.19,banana
27.14,48.03,54.09,6.44,17.83,-4.86,89.74,88.58,509.48,lentil
64.40897523025623,34.30268126427742,44.63196097076132,6.89,34.85,3.28,79.33,169.46,795.84,wheat
57.86,35.89,121.66,6.47,26.65,6.41,74.97,460.53,221.53,grape
28.34301008493764,35.92542828868925,81.41937081404373,6.71,28.99,11.28,56.45,295.41,712.34,olive
117.91,48.46,96.66,5.88,33.84,28.93,942.89,261.02,33.13,sugarcane
110.54258488104826,53.506231835714914,51.440216209620345,6.57,35.26,19.71,288.42,255.92,95.86,maize
43.99,36.01,50.54,7.76,23.69,-2.01,76.81,97.07,453.13,chickpea
73.84235526954637,26.192666474167865,56.43342528736032,6.87,26.83,12.72,56.26,327.21,152.01,citrus
7.44,60.87,112.84,7.4,31.77,2.52,143.7,188.48,512.46,lentil
26.55,17.37,31.95,8.46,30.55,10.57,28.32,217.95,349.34,almond
108.85789767640622,48.37267712095958,82.20136677066735,6.31,34.07,30.68,398.66,99.12,533.46,cotton
114.06958956661953,49.00649176293318,48.8065079629566,6.83,36.31,21.3,171.74,157.32,215.99,maize
129.16,72.29,170.4,5.76,35.62,28.57,895.06,281.18,425.24,banana
70.36505036146099,20.781092368251123,51.31867497384094,6.14,22.82,5.13,105.24,741.97,101.86,citrus
36.87,61.27,6.9,7.25,28.39,4.7,52.09,153.9,465.65,chickpea
80.68691962649478,44.10919202030407,58.777666301411344,5.23,33.64,28.51,847.57,200.18,39.51,mango
115.6125285020594,48.90399292541269,70.76136462299759,6.15,33.98,27.77,366.69,148.45,182.47,cotton
112.8,61.64,147.0,6.09,29.84,24.31,891.13,403.18,224.72,banana
142.37,64.71,126.81,6.53,29.55,25.76,1067.35,277.87,416.73,sugarcane
88.90716437148713,34.85140221484912,46.01059099434294,6.74,28.92,14.88,121.94,399.26,256.65,citrus
41.52646692311038,53.13245687571182,96.70144387483413,6.62,25.23,7.67,47.97,359.41,126.55,olive
117.90606612324356,27.47638139308309,59.85449239187256,4.84,38.29,35.22,752.78,205.36,308.63,mango
23.1,20.29,79.25,7.8,23.23,4.0,64.81,360.69,273.49,grape
94.74709695396578,41.681415420244726,59.18386972917043,4.81,37.01,31.88,1247.92,452.36,138.0,mango
129.29,50.47,126.37,6.13,27.76,23.13,893.14,371.95,515.43,sugarcane
100.22598275614124,44.70339402139962,45.00310823840732,6.27,29.0,17.98,222.15,239.09,145.03,maize
54.08,12.09,70.51,7.21,28.35,10.4,14.32,69.32,567.06,almond
82.10187446200217,43.32682136069576,34.306588100069376,6.8,25.56,0.9,89.04,215.47,872.46,wheat
119.57,51.13,88.68,6.6,34.04,26.82,1151.62,236.26,125.33,sugarcane
129.36,64.77,169.38,5.36,26.37,9.89,157.72,251.97,101.18,tomato
136.48,51.0,107.19,6.69,30.26,27.57,823.27,314.53,397.01,sugarcane
74.22,41.01,108.56,5.64,20.28,4.49,42.31,338.75,356.48,grape
80.77067850070259,26.61823771356749,45.90252088012154,5.91,29.11,11.19,64.67,715.98,51.46,citrus
80.40361620087526,31.299953473893616,40.11883511688709,5.45,38.26,33.05,911.75,402.16,515.25,mango
142.35,56.48,117.97,6.29,33.65,27.63,1008.45,344.57,189.03,sugarcane
101.04494447115108,42.75255999132406,42.67396084603742,6.26,29.97,14.44,163.1,227.86,265.88,maize
52.81,24.24,85.71,5.61,25.75,11.85,102.9,633.51,256.34,grape
73.15564854636915,34.44295037485593,47.22275034211449,7.45,29.89,14.38,96.89,333.99,200.51,citrus
61.91,24.45,102.02,7.81,29.48,10.35,93.71,452.82,302.28,grape
64.166166837478,33.72500368918432,38.944786172664976,8.06,29.3,3.14,124.39,180.4,1605.92,wheat
107.56628926898031,32.938693389219864,40.95416682907744,5.34,30.01,25.74,944.0,176.81,25.81,mango
103.09,62.05,40.36,5.68,31.53,24.21,1037.05,285.49,509.53,rice
57.84,11.91,117.93,6.74,31.91,11.81,54.82,491.58,251.49,grape
